Person_ID,Mind_State,Timestamp,Delta,Theta,Low_Alpha,High_Alpha,Low_Beta,High_Beta,Low_Gamma,Mid_Gamma
0,sudoku,2026-03-29 21:37:15,130700,17724,28938,14175,18714,12700,5328,1563
0,sudoku,2026-03-29 21:37:16,124140,20749,3651,7816,3460,2702,1712,1040
0,sudoku,2026-03-29 21:37:17,56016,28726,2460,9279,8655,7311,3096,1491
0,sudoku,2026-03-29 21:37:18,475321,33910,9350,12525,7264,5164,4913,2936
0,sudoku,2026-03-29 21:37:19,40608,16843,12572,23802,10756,10159,2241,3705
0,sudoku,2026-03-29 21:37:20,9197,70318,19017,3067,7578,9914,5167,2973
0,sudoku,2026-03-29 21:37:21,6222,4827,1069,2033,4822,3335,813,588
0,sudoku,2026-03-29 21:37:22,124429,63326,30255,18037,7472,2267,4795,1093
0,sudoku,2026-03-29 21:37:23,8477,6792,1582,5984,967,3506,2003,849
0,sudoku,2026-03-29 21:37:24,8918,9329,11395,27390,12719,16624,8061,1826
0,sudoku,2026-03-29 21:37:25,120123,2866,659,911,1689,2870,2394,963
0,sudoku,2026-03-29 21:37:26,229407,22102,2210,9341,4916,2746,5288,2304
0,sudoku,2026-03-29 21:37:27,106039,49651,31931,27882,10262,13095,17837,8181
0,sudoku,2026-03-29 21:37:28,8317,11814,5564,6271,1803,1805,1142,822
0,sudoku,2026-03-29 21:37:29,54766,13738,9072,3103,6492,1298,1742,1333
0,sudoku,2026-03-29 21:37:30,471755,28652,27219,15925,19558,12567,3875,1366
0,sudoku,2026-03-29 21:37:31,73369,38649,14784,22140,26302,5968,1747,2664
0,sudoku,2026-03-29 21:37:32,114564,8089,1329,8459,2040,1121,1459,927
0,sudoku,2026-03-29 21:37:33,65901,107978,27793,43169,33103,21139,7617,5129
0,sudoku,2026-03-29 21:37:34,24353,35982,28346,4792,13980,10544,7477,943
0,sudoku,2026-03-29 21:37:35,77821,15150,1720,3137,6384,1773,915,1115
0,sudoku,2026-03-29 21:37:36,426907,4311,7665,11248,15591,10444,3402,5705
0,sudoku,2026-03-29 21:37:37,16429,20324,3213,4026,4274,13668,2279,1346
0,sudoku,2026-03-29 21:37:38,14269,32796,7486,15309,8518,15245,4661,1703
0,sudoku,2026-03-29 21:37:39,5177,20220,6631,31450,11631,6570,2087,4623
0,sudoku,2026-03-29 21:37:40,83150,63586,27169,54332,13691,8616,6170,3855
0,sudoku,2026-03-29 21:37:41,133341,10739,12166,2135,3897,2214,509,300
0,sudoku,2026-03-29 21:37:42,62427,18203,7094,7054,7649,9557,9032,3471
0,sudoku,2026-03-29 21:37:43,82281,87198,29669,22356,13244,7494,8579,1549
0,sudoku,2026-03-29 21:37:44,52321,34324,9048,5480,25620,7131,6383,6811
0,sudoku,2026-03-29 21:37:45,4562,26297,5822,30317,4651,5868,5658,1342
0,sudoku,2026-03-29 21:37:46,33939,35910,16995,13670,3674,15612,3048,2773
0,sudoku,2026-03-29 21:37:47,13687,6547,827,4080,2895,2322,770,480
0,sudoku,2026-03-29 21:37:48,44186,9269,5071,8578,6161,5306,11107,3564
0,sudoku,2026-03-29 21:37:49,224153,24064,47219,11059,13861,8161,4688,1736
0,sudoku,2026-03-29 21:37:50,12178,37590,1529,3333,17423,9791,3686,2630
0,sudoku,2026-03-29 21:37:51,61360,29205,17218,9448,3138,7180,9042,5564
0,sudoku,2026-03-29 21:37:52,46971,20792,3878,6358,3117,8019,1510,1052
0,sudoku,2026-03-29 21:37:53,342710,61552,7099,10039,23947,29136,6709,4895
0,sudoku,2026-03-29 21:37:54,31984,26920,6683,5572,17228,5477,3395,5161
0,sudoku,2026-03-29 21:37:55,102914,13929,12767,2052,1530,1504,297,153
0,sudoku,2026-03-29 21:37:56,6865,9416,5135,2181,3991,1658,1302,436
0,sudoku,2026-03-29 21:37:57,21642,31283,4075,13906,7724,5001,3199,3367
0,sudoku,2026-03-29 21:37:58,24711,18601,5896,7969,7073,4357,1593,725
0,sudoku,2026-03-29 21:37:59,44461,60662,13985,12766,6703,12800,6913,6172
0,sudoku,2026-03-29 21:38:00,19303,22033,22525,15373,14356,4087,3624,3326
0,sudoku,2026-03-29 21:38:01,131076,19701,3177,5367,2437,2051,1505,1509
0,sudoku,2026-03-29 21:38:02,62581,21395,9913,13583,10780,10244,3095,3533
0,sudoku,2026-03-29 21:38:03,14500,26436,41327,22185,9585,4516,6009,1799
0,sudoku,2026-03-29 21:38:04,52630,41153,3078,10495,7412,6926,4541,2111
0,sudoku,2026-03-29 21:38:05,103992,7876,740,1077,5691,1341,634,691
0,sudoku,2026-03-29 21:38:06,17953,12667,16405,17235,10344,10718,4870,3343
0,sudoku,2026-03-29 21:38:07,33043,13636,23983,12602,4079,4835,2524,3923
0,sudoku,2026-03-29 21:38:08,49833,56150,9788,30029,25679,10224,5102,1026
0,sudoku,2026-03-29 21:38:09,6852,12001,579,15630,8935,9633,3312,2260
0,sudoku,2026-03-29 21:38:10,55117,19069,16813,16342,33897,5145,8503,5657
0,sudoku,2026-03-29 21:38:11,10599,22390,2471,5514,4701,2891,736,850
0,sudoku,2026-03-29 21:38:12,76026,17792,3614,6467,19831,5296,1967,401
0,sudoku,2026-03-29 21:38:13,3161,5634,756,2369,1450,1015,2541,1981
0,sudoku,2026-03-29 21:38:14,924,2678,2208,1840,2961,2625,1757,760
0,sudoku,2026-03-29 21:38:15,35988,9100,30569,14968,23728,11265,4436,3709
0,sudoku,2026-03-29 21:38:16,5900,42061,3006,6686,3467,1049,778,689
0,sudoku,2026-03-29 21:38:17,6857,25944,3847,6633,12776,6143,4652,3344
0,sudoku,2026-03-29 21:38:18,40792,23955,18437,13069,3387,9050,5752,3392
0,sudoku,2026-03-29 21:38:19,207230,88881,3497,6024,2567,3810,1124,821
0,sudoku,2026-03-29 21:38:20,8016,8528,10255,4813,6323,1719,1063,253
0,sudoku,2026-03-29 21:38:21,37835,32697,464,20486,28329,4407,5859,3445
0,sudoku,2026-03-29 21:38:22,25901,23605,113,6458,1170,1761,871,390
0,sudoku,2026-03-29 21:38:23,44493,46884,44431,95095,24871,9596,8793,5582
0,sudoku,2026-03-29 21:38:24,201444,4036,6999,1718,698,420,1050,482
0,sudoku,2026-03-29 21:38:25,16706,23410,26588,4502,12372,5286,2564,3003
0,sudoku,2026-03-29 21:38:26,6906,1687,2729,1118,953,2693,804,1214
0,sudoku,2026-03-29 21:38:27,74860,9815,5713,5653,2217,1075,1696,709
0,sudoku,2026-03-29 21:38:28,150174,121718,10397,25369,26497,5589,4840,5414
0,sudoku,2026-03-29 21:38:29,129266,89502,15171,10484,7241,3248,936,629
0,sudoku,2026-03-29 21:38:30,4592,11006,3464,6417,4796,1310,669,707
0,sudoku,2026-03-29 21:38:31,14573,33553,11076,7303,6819,3382,7092,1794
0,sudoku,2026-03-29 21:38:32,23108,9393,5369,1674,4366,2883,711,1038
0,sudoku,2026-03-29 21:38:33,27074,4721,1015,2219,2253,1570,2773,675
0,sudoku,2026-03-29 21:38:34,34882,18986,6847,14977,9593,6737,6440,2858
0,sudoku,2026-03-29 21:38:35,31922,15959,26430,9086,17006,13756,5013,2571
0,sudoku,2026-03-29 21:38:36,21362,39705,14204,47572,7426,7560,3574,1642
0,sudoku,2026-03-29 21:38:37,14946,35196,6116,45063,3238,9704,2977,2065
0,sudoku,2026-03-29 21:38:38,329967,65955,20247,4877,5124,3349,1184,954
0,sudoku,2026-03-29 21:38:39,22762,5468,1208,2394,2638,1294,1155,1427
0,sudoku,2026-03-29 21:38:40,21232,15737,1576,6325,2685,1789,1120,957
0,sudoku,2026-03-29 21:38:41,9473,102277,19680,17278,27922,11811,4471,2489
0,sudoku,2026-03-29 21:38:42,25868,9792,45349,62906,3043,8146,4213,3915
0,sudoku,2026-03-29 21:38:43,5019,1353,2576,2824,1508,1333,248,511
0,sudoku,2026-03-29 21:38:44,152146,19647,1446,6478,3865,3647,793,306
0,sudoku,2026-03-29 21:38:45,3336,3686,1322,1621,1790,1112,567,300
0,sudoku,2026-03-29 21:38:46,9588,3625,3846,5820,5518,2979,2449,2279
0,sudoku,2026-03-29 21:38:47,12389,36104,18186,3362,11365,7442,7410,4727
0,sudoku,2026-03-29 21:38:48,789680,285783,4361,7725,14322,7897,8404,3872
0,sudoku,2026-03-29 21:38:49,5436,14076,33685,8242,14837,6153,9563,3217
0,sudoku,2026-03-29 21:38:50,44394,22372,4403,12866,16911,4739,2191,2718
0,sudoku,2026-03-29 21:38:51,48156,12695,7262,2088,5230,3292,972,1056
0,sudoku,2026-03-29 21:38:52,264664,53336,14766,12734,9964,3754,1846,838
0,sudoku,2026-03-29 21:38:53,9056,5877,2033,8416,3691,1171,1163,418
0,sudoku,2026-03-29 21:38:54,1703,1407,3599,3571,1537,1453,725,644
0,sudoku,2026-03-29 21:38:55,34090,3181,2446,6622,1337,3182,1271,590
0,sudoku,2026-03-29 21:38:56,81806,11570,19748,10831,3009,1426,1411,1318
0,sudoku,2026-03-29 21:38:57,20502,9750,5738,24043,5067,5156,5757,2908
0,sudoku,2026-03-29 21:38:58,21487,40328,9699,8856,5730,4935,4496,6766
0,sudoku,2026-03-29 21:38:59,2951,3140,730,3899,1702,1289,911,675
0,sudoku,2026-03-29 21:39:00,8604,26026,11803,23602,5778,6138,4918,2439
0,sudoku,2026-03-29 21:39:01,24232,10507,2995,19720,1647,4664,3778,1977
0,sudoku,2026-03-29 21:39:02,9004,5553,3124,6756,7120,1015,749,592
0,sudoku,2026-03-29 21:39:03,8742,7813,4589,2242,3496,1851,1015,362
0,sudoku,2026-03-29 21:39:03,65332,8158,2602,15103,14768,8360,3452,1729
0,sudoku,2026-03-29 21:39:04,14560,50893,7425,13533,9743,11891,3127,831
0,sudoku,2026-03-29 21:39:06,11360,25764,5015,4377,1194,4385,970,675
0,sudoku,2026-03-29 21:39:06,130450,53293,14395,8369,5662,6708,547,595
0,sudoku,2026-03-29 21:39:08,97286,12435,3595,855,953,729,230,295
0,sudoku,2026-03-29 21:39:08,158836,19750,10416,8189,5061,1927,1161,1744
0,sudoku,2026-03-29 21:39:09,6277,6615,2918,4407,895,945,1166,501
0,sudoku,2026-03-29 21:39:10,150957,18581,3494,15647,33821,13273,7476,2854
0,sudoku,2026-03-29 21:39:11,99519,25981,16441,5430,22551,12224,11327,6214
0,sudoku,2026-03-29 21:39:12,41051,24043,1722,7068,3326,2981,1648,875
0,sudoku,2026-03-29 21:39:13,50543,72445,16153,4277,23774,14280,6028,5353
0,sudoku,2026-03-29 21:39:14,39409,19202,81223,15660,24173,9893,8915,4261
0,sudoku,2026-03-29 21:39:15,298571,25286,8452,29212,3299,14348,6621,2221
0,sudoku,2026-03-29 21:39:16,12110,12731,3185,5471,3849,3658,2901,743
0,sudoku,2026-03-29 21:39:17,6002,10298,5847,3019,3313,2482,3697,1197
0,sudoku,2026-03-29 21:39:18,9187,8943,404,1031,3480,2826,758,958
0,sudoku,2026-03-29 21:39:19,21886,29506,12978,6314,10859,5338,8153,4613
