Person_ID,Mind_State,Timestamp,Delta,Theta,Low_Alpha,High_Alpha,Low_Beta,High_Beta,Low_Gamma,Mid_Gamma
3,sudoku,2026-04-03 11:07:58,142483,42168,3317,2852,3950,2810,2047,552
3,sudoku,2026-04-03 11:07:59,127680,31616,988,2132,5197,7283,3333,1081
3,sudoku,2026-04-03 11:08:00,126794,23290,2693,1048,1606,3909,2107,291
3,sudoku,2026-04-03 11:08:01,890349,153374,38756,28447,15098,18135,4959,7951
3,sudoku,2026-04-03 11:08:02,18388,51732,1507,8409,9572,4507,6624,616
3,sudoku,2026-04-03 11:08:03,217168,71725,17213,4352,2664,7405,3036,1059
3,sudoku,2026-04-03 11:08:04,764608,58148,17807,23873,16737,27837,12085,3799
3,sudoku,2026-04-03 11:08:05,1600294,766148,56325,172359,70968,220594,13185,6575
3,sudoku,2026-04-03 11:08:06,179217,48256,15723,22816,24296,20141,4303,1496
3,sudoku,2026-04-03 11:08:07,176796,28675,27743,7547,24880,23538,18215,9081
3,sudoku,2026-04-03 11:08:08,2048764,269924,13424,9920,14841,28869,5814,787
3,sudoku,2026-04-03 11:08:09,2177998,167435,48229,25512,100595,98498,35070,29968
3,sudoku,2026-04-03 11:08:10,751071,37514,20660,54481,75911,95294,90203,43852
3,sudoku,2026-04-03 11:08:11,1607886,477942,391249,184379,186842,93989,79840,96576
3,sudoku,2026-04-03 11:08:12,722629,209241,229926,118220,131406,75695,71838,25427
3,sudoku,2026-04-03 11:08:13,443985,6668,2202,1951,1756,662,241,116
3,sudoku,2026-04-03 11:08:14,1153301,102908,61229,417509,244756,171559,46271,43896
3,sudoku,2026-04-03 11:08:15,457342,31641,26607,43090,71276,53439,8402,8015
3,sudoku,2026-04-03 11:08:16,1346873,21741,4342,10057,12204,22680,1452,2246
3,sudoku,2026-04-03 11:08:17,399288,630200,175471,162587,46502,141965,204248,48611
3,sudoku,2026-04-03 11:08:18,696200,124242,5586,55499,37934,40734,14890,32785
3,sudoku,2026-04-03 11:08:19,310968,16374,26340,36959,31973,9774,2935,5788
3,sudoku,2026-04-03 11:08:20,136187,45233,7333,16490,18160,15692,2356,555
3,sudoku,2026-04-03 11:08:21,1,1,0,1,0,0,0,0
3,sudoku,2026-04-03 11:08:22,354767,16012,4432,4503,2669,924,219,254
3,sudoku,2026-04-03 11:08:23,3431,4661,4786,4208,3050,1532,98,17
3,sudoku,2026-04-03 11:08:24,825872,57331,39267,26805,33875,23063,2281,816
3,sudoku,2026-04-03 11:08:25,386195,61848,37848,13232,23327,26962,4615,2658
3,sudoku,2026-04-03 11:08:26,51,15,3,0,1,1,0,0
3,sudoku,2026-04-03 11:08:27,821671,451684,101487,41039,174563,393925,101107,79915
3,sudoku,2026-04-03 11:08:28,762393,56817,20405,44838,22047,15482,3374,7897
3,sudoku,2026-04-03 11:08:29,1042135,14297,161,7575,5653,6293,1255,704
3,sudoku,2026-04-03 11:08:30,63164,11845,5814,1190,1392,2719,877,627
3,sudoku,2026-04-03 11:08:31,2051663,210055,55872,75474,49634,19850,5128,1786
3,sudoku,2026-04-03 11:08:32,163795,23677,5660,6582,22106,12225,1318,2136
3,sudoku,2026-04-03 11:08:33,841994,68102,12554,1037,5105,11761,3325,2465
3,sudoku,2026-04-03 11:08:34,1087124,92995,9782,49819,23980,36956,20604,4803
3,sudoku,2026-04-03 11:08:35,797985,64034,82413,22193,16965,23907,20624,3920
3,sudoku,2026-04-03 11:08:36,2167827,516791,52088,77956,48110,36180,17392,16678
3,sudoku,2026-04-03 11:08:37,1996712,467975,17136,69068,77704,22605,15453,6440
3,sudoku,2026-04-03 11:08:38,812869,103220,14050,16839,11825,20653,17987,2781
3,sudoku,2026-04-03 11:08:39,1349361,276196,31857,35035,25174,45508,45046,41847
3,sudoku,2026-04-03 11:08:40,643161,262956,6207,26272,95549,14735,33996,6941
3,sudoku,2026-04-03 11:08:41,1188382,53100,28770,35029,36512,13630,4670,3248
3,sudoku,2026-04-03 11:08:42,512158,18651,6608,7328,1613,2537,2901,575
3,sudoku,2026-04-03 11:08:43,420887,62228,23684,34792,4003,4436,2470,2311
3,sudoku,2026-04-03 11:08:44,1571523,281394,189646,63986,44141,37392,18585,10258
3,sudoku,2026-04-03 11:08:45,1172792,76049,72081,61977,35470,40437,5153,14536
3,sudoku,2026-04-03 11:08:46,661069,46252,6990,13904,4935,3896,13028,2921
3,sudoku,2026-04-03 11:08:53,83192,38937,7248,3603,3931,7104,1874,1140
3,sudoku,2026-04-03 11:08:54,903910,56474,12515,3749,11406,6190,4506,3898
3,sudoku,2026-04-03 11:08:55,548173,115568,33488,7358,4459,5293,9320,1077
3,sudoku,2026-04-03 11:08:56,534026,841376,116021,20000,58769,12329,12660,3907
3,sudoku,2026-04-03 11:08:57,748880,121766,83803,45070,68001,22896,31023,11760
3,sudoku,2026-04-03 11:08:58,39753,28244,7625,7329,9723,8681,3447,2234
3,sudoku,2026-04-03 11:08:59,1900543,150476,125805,35387,70291,35056,9237,14777
3,sudoku,2026-04-03 11:09:00,356507,83912,2823,26276,7997,6409,5770,1824
3,sudoku,2026-04-03 11:09:01,767487,216462,104358,20029,14186,28762,12654,13779
3,sudoku,2026-04-03 11:09:02,1175019,317210,39348,151514,20708,11198,19835,3998
3,sudoku,2026-04-03 11:09:03,1729455,504572,114875,63912,62128,138033,31009,65922
3,sudoku,2026-04-03 11:09:04,791850,184456,22773,37359,47049,30319,21135,9777
3,sudoku,2026-04-03 11:09:05,1172641,133769,49817,91333,22010,24190,17550,8513
3,sudoku,2026-04-03 11:09:06,1786225,720829,110577,30923,44850,24929,11102,5498
3,sudoku,2026-04-03 11:09:07,1829351,136285,42778,32678,26196,56285,18242,2280
3,sudoku,2026-04-03 11:09:08,444726,84713,11600,12492,32333,35222,5226,5685
3,sudoku,2026-04-03 11:09:08,46181,16750,2202,1042,1455,2721,952,445
3,sudoku,2026-04-03 11:09:09,2648823,231307,96746,42099,47762,22769,22244,5249
3,sudoku,2026-04-03 11:09:11,372693,167380,86399,43784,33584,20052,13207,8952
3,sudoku,2026-04-03 11:09:11,723309,102706,68279,31924,26312,22837,11586,11259
3,sudoku,2026-04-03 11:09:12,2103133,69818,14734,7894,20070,22481,3081,3903
3,sudoku,2026-04-03 11:09:13,1467611,314142,127695,52480,5483,36424,28285,5462
3,sudoku,2026-04-03 11:09:14,949568,18015,9518,5914,4455,4704,1748,755
3,sudoku,2026-04-03 11:09:15,610469,30497,2029,18939,10164,14945,2406,3880
3,sudoku,2026-04-03 11:09:16,442445,47158,10606,21189,5585,7979,1118,2340
3,sudoku,2026-04-03 11:09:17,2123042,505450,106038,14404,21966,31333,18145,1896
3,sudoku,2026-04-03 11:09:18,935954,404889,89616,41692,79086,19829,10524,8002
3,sudoku,2026-04-03 11:09:19,550423,232001,97113,7668,39305,32125,17438,14420
3,sudoku,2026-04-03 11:09:20,623479,119001,13228,16605,45855,34769,14866,1992
3,sudoku,2026-04-03 11:09:21,544203,44983,4448,4367,10529,4455,1238,2077
3,sudoku,2026-04-03 11:09:22,1440670,581953,431328,16965,143703,70620,68536,17598
3,sudoku,2026-04-03 11:09:23,181701,172290,121845,8424,10467,14084,9462,9168
3,sudoku,2026-04-03 11:09:24,127923,14183,12943,2528,9187,2608,4763,1334
3,sudoku,2026-04-03 11:09:25,534121,122138,89719,7122,13689,13892,8226,3414
3,sudoku,2026-04-03 11:09:26,730109,56456,11046,3310,4221,6076,1527,1860
3,sudoku,2026-04-03 11:09:27,1038717,199607,17655,17256,9241,14256,12429,2445
3,sudoku,2026-04-03 11:09:28,945833,98703,28801,32236,14841,9522,6029,2806
3,sudoku,2026-04-03 11:09:29,210359,95290,37793,18200,25554,31253,5268,5951
3,sudoku,2026-04-03 11:09:30,1276907,335148,325508,63701,120081,65852,26776,63737
3,sudoku,2026-04-03 11:09:31,1754693,3838,7892,4123,5684,2809,969,970
3,sudoku,2026-04-03 11:09:32,1273090,62372,6486,11850,17465,6643,2745,1037
3,sudoku,2026-04-03 11:09:33,572014,61543,12423,9038,12693,6766,2031,2639
3,sudoku,2026-04-03 11:09:34,247481,176291,42455,31212,28165,10879,11717,3914
3,sudoku,2026-04-03 11:09:35,813175,163823,13347,63267,24851,30688,10680,1941
3,sudoku,2026-04-03 11:09:36,900782,60466,3605,6177,8593,4930,1542,1766
3,sudoku,2026-04-03 11:09:37,571717,50784,19512,2286,8917,4771,2108,1476
3,sudoku,2026-04-03 11:09:38,237522,4331,3982,2604,2174,4048,2892,787
3,sudoku,2026-04-03 11:09:39,2827839,473523,39053,24501,36030,14023,6881,6724
3,sudoku,2026-04-03 11:09:40,972809,44902,47559,16906,17048,12827,9301,3287
3,sudoku,2026-04-03 11:09:41,1518127,490361,6671,30811,37746,69562,47380,12848
3,sudoku,2026-04-03 11:09:42,1817088,35539,33936,38062,40065,39723,22457,5068
3,sudoku,2026-04-03 11:09:43,129279,10167,3657,4315,2101,2212,3654,713
3,sudoku,2026-04-03 11:09:44,2029741,709108,40547,81779,35039,23037,36465,12588
3,sudoku,2026-04-03 11:09:45,165993,92204,24329,18384,10963,14479,4709,1594
3,sudoku,2026-04-03 11:09:46,691622,45428,38663,7542,14045,19054,6704,5846
3,sudoku,2026-04-03 11:09:47,427394,8484,825,8857,4520,8513,2316,1184
3,sudoku,2026-04-03 11:09:48,634893,126571,15964,14793,8679,9010,3639,2568
3,sudoku,2026-04-03 11:09:50,1425127,1537985,148643,364798,58553,37585,22925,16924
